wl		absorbance
668.000000	-0.012120 
667.000000	-0.012080 
666.000000	-0.012230 
665.000000	-0.012260 
664.000000	-0.012230 
663.000000	-0.012210 
662.000000	-0.012360 
661.000000	-0.012280 
660.000000	-0.012110 
659.000000	-0.011640 
658.000000	-0.012040 
657.000000	-0.012330 
656.000000	-0.011930 
655.000000	-0.011590 
654.000000	-0.011910 
653.000000	-0.011940 
652.000000	-0.012210 
651.000000	-0.012160 
650.000000	-0.012250 
649.000000	-0.012630 
648.000000	-0.012770 
647.000000	-0.012660 
646.000000	-0.012480 
645.000000	-0.012850 
644.000000	-0.012750 
643.000000	-0.012420 
642.000000	-0.012110 
641.000000	-0.011890 
640.000000	-0.011610 
639.000000	-0.011790 
638.000000	-0.011610 
637.000000	-0.011470 
636.000000	-0.011560 
635.000000	-0.012100 
634.000000	-0.011940 
633.000000	-0.011830 
632.000000	-0.011470 
631.000000	-0.011460 
630.000000	-0.011510 
629.000000	-0.011810 
628.000000	-0.011590 
627.000000	-0.011570 
626.000000	-0.011530 
625.000000	-0.011560 
624.000000	-0.011110 
623.000000	-0.010840 
622.000000	-0.010380 
621.000000	-0.010800 
620.000000	-0.011100 
619.000000	-0.011570 
618.000000	-0.011800 
617.000000	-0.011860 
616.000000	-0.011680 
615.000000	-0.011580 
614.000000	-0.011740 
613.000000	-0.011800 
612.000000	-0.011970 
611.000000	-0.012200 
610.000000	-0.012000 
609.000000	-0.011520 
608.000000	-0.011520 
607.000000	-0.010860 
606.000000	-0.011000 
605.000000	-0.011080 
604.000000	-0.010780 
603.000000	-0.010640 
602.000000	-0.010890 
601.000000	-0.011180 
600.000000	-0.011430 
599.000000	-0.011620 
598.000000	-0.011710 
597.000000	-0.011590 
596.000000	-0.011530 
595.000000	-0.011150 
594.000000	-0.010880 
593.000000	-0.010720 
592.000000	-0.010630 
591.000000	-0.010470 
590.000000	-0.010480 
589.000000	-0.010060 
588.000000	-0.009889 
587.000000	-0.009520 
586.000000	-0.009469 
585.000000	-0.008850 
584.000000	-0.008640 
583.000000	-0.008959 
582.000000	-0.008640 
581.000000	-0.008390 
580.000000	-0.008070 
